manzana_censal_residencia;n;criterio
13118011003021;1;No
13118011004003;1;No
13118011004010;1;No
13118011004901;1;No
13118021001005;1;No
13118021001006;1;No
13118021001008;1;No
13118021001010;1;No
13118021001013;1;No
13118021002007;1;No
13118021002034;1;No
13118021002037;1;No
13118021002043;1;No
13118021003002;1;No
13118021004008;1;No
13118021004009;1;No
13118021004013;1;No
13118021004014;1;No
13118021004019;1;No
13118021004022;1;No
13118021004026;1;No
13118021004028;1;No
13118021004029;1;No
13118021004031;1;No
13118021004032;1;No
13118021004037;1;No
13118021004038;1;No
13118021004044;1;No
13118021004046;1;No
13118021005012;1;No
13118021006005;1;No
13118021007002;1;No
13118021007005;1;No
13118031001003;1;No
13118031001006;1;No
13118031001007;1;No
13118031001008;1;No
13118031001009;1;No
13118031001015;1;No
13118031001017;1;No
13118031001024;1;No
13118031001025;1;No
13118031001027;1;No
13118031001030;1;No
13118031001034;1;No
13118031001036;1;No
13118031001037;1;No
13118031001041;1;No
13118031001046;1;No
13118031001049;1;No
13118031002002;1;No
13118031002003;1;No
13118031002012;1;No
13118031002013;1;No
13118031002015;1;No
13118031002016;1;No
13118031002023;1;No
13118031002901;1;No
13118031003002;1;No
13118031004004;1;No
13118031004010;1;No
13118031005007;1;No
13118031005020;1;No
13118031005023;1;No
13118031005029;1;No
13118031005032;1;No
13118031005035;1;No
13118031005039;1;No
13118031006001;1;No
13118031006013;1;No
13118031006014;1;No
13118041001003;1;No
13118041001004;1;No
13118041001007;1;No
13118041002005;1;No
13118041002011;1;No
13118041002015;1;No
13118041002901;1;No
13118041003005;1;No
13118041003006;1;No
13118041003011;1;No
13118041003012;1;No
13118041003016;1;No
13118041003020;1;No
13118041003023;1;No
13118041003030;1;No
13118041003032;1;No
13118041003503;1;No
13118041004029;1;No
13118041005003;1;No
13118041005004;1;No
13118041005006;1;No
13118041005008;1;No
13118041005009;1;No
13118041005012;1;No
13118041005017;1;No
13118041005024;1;No
13118041005025;1;No
13118041005026;1;No
13118041005037;1;No
13118051002006;1;No
13118051003008;1;No
13118051003009;1;No
13118051003014;1;No
13118051003015;1;No
13118051003016;1;No
13118051003017;1;No
13118051003021;1;No
13118051003033;1;No
13118051003037;1;No
13118051003038;1;No
13118051003039;1;No
13118051003040;1;No
13118051003041;1;No
13118051003042;1;No
13118051003044;1;No
13118051004001;1;No
13118051004004;1;No
13118051004005;1;No
13118051004009;1;No
13118051005008;1;No
13118051005012;1;No
13118051005024;1;No
13118051005025;1;No
13118061001003;1;No
13118061001012;1;No
13118061001014;1;No
13118061001021;1;No
13118061001033;1;No
13118061002002;1;No
13118061002013;1;No
13118061002014;1;No
13118061002022;1;No
13118061003011;1;No
13118061003012;1;No
13118061003013;1;No
13118061003015;1;No
13118061003034;1;No
13118061004004;1;No
13118061004901;1;No
13118061005008;1;No
13118061005014;1;No
13118061006011;1;No
13118061006016;1;No
13119011001006;1;No
13119011001011;1;No
13119011001018;1;No
13119011001020;1;No
13119011001023;1;No
13119011001029;1;No
13119011002001;1;No
13119011002009;1;No
13119011002012;1;No
13119011002015;1;No
13119011002016;1;No
13119011002022;1;No
13119011002024;1;No
13119011002037;1;No
13119011002040;1;No
13119011002044;1;No
13119011002047;1;No
13119011002048;1;No
13119011003001;1;No
13119011003014;1;No
13119011003015;1;No
13119011003018;1;No
13119011003022;1;No
13119011003025;1;No
13119011003500;1;No
13119011004002;1;No
13119011004007;1;No
13119011004011;1;No
13119011004016;1;No
13119011004020;1;No
13119011004024;1;No
13119011005012;1;No
13119021001003;1;No
13119021001018;1;No
13119021001028;1;No
13119021001037;1;No
13119021001039;1;No
13119021001042;1;No
13119021002001;1;No
13119021002006;1;No
13119021002008;1;No
13119021002013;1;No
13119021002019;1;No
13119021002022;1;No
13119021003001;1;No
13119021003003;1;No
13119021003006;1;No
13119021003008;1;No
13119021003010;1;No
13119021003013;1;No
13119021003014;1;No
13119021003016;1;No
13119021003021;1;No
13119021003025;1;No
13119021003029;1;No
13119021003032;1;No
13119021003033;1;No
13119021004002;1;No
13119021004011;1;No
13119021004012;1;No
13119021004022;1;No
13119021004030;1;No
13119021004033;1;No
13119021004038;1;No
13119021004040;1;No
13119021004041;1;No
13119021004047;1;No
13119021004050;1;No
13119021004051;1;No
13119021004054;1;No
13119021004061;1;No
13119021004062;1;No
13119021004064;1;No
13119021004066;1;No
13119021005004;1;No
13119021005005;1;No
13119021005007;1;No
13119021005012;1;No
13119021005014;1;No
13119021005017;1;No
13119021005018;1;No
13119021005022;1;No
13119021005027;1;No
13119021005033;1;No
13119021005034;1;No
13119021005035;1;No
13119021006002;1;No
13119021006006;1;No
13119021006008;1;No
13119021006010;1;No
13119021006011;1;No
13119021006015;1;No
13119021006016;1;No
13119021006024;1;No
13119021006025;1;No
13119021006026;1;No
13119021006029;1;No
13119021006030;1;No
13119021006032;1;No
13119021006033;1;No
13119021006036;1;No
13119021006040;1;No
13119021006044;1;No
13119021006045;1;No
13119021007007;1;No
13119021007016;1;No
13119021007021;1;No
13119021007022;1;No
13119021007023;1;No
13119021008003;1;No
13119021008008;1;No
13119021008009;1;No
13119021008011;1;No
13119021008015;1;No
13119021008019;1;No
13119021009005;1;No
13119021009012;1;No
13119021009014;1;No
13119021009026;1;No
13119021009031;1;No
13119021009032;1;No
13119021009039;1;No
13119021009043;1;No
13119021009046;1;No
13119021010003;1;No
13119021010005;1;No
13119021010011;1;No
13119021010016;1;No
13119021010017;1;No
13119021010019;1;No
13119021010020;1;No
13119021010025;1;No
13119021010037;1;No
13119021010053;1;No
13119031001003;1;No
13119031001011;1;No
13119031001016;1;No
13119031001018;1;No
13119031002003;1;No
13119031002007;1;No
13119031002012;1;No
13119031002017;1;No
13119031002018;1;No
13119031003003;1;No
13119031003012;1;No
13119031003018;1;No
13119031003026;1;No
13119031003033;1;No
13119031003037;1;No
13119031003039;1;No
13119031004006;1;No
13119031004017;1;No
13119031005002;1;No
13119031005003;1;No
13119031005009;1;No
13119031005013;1;No
13119031005016;1;No
13119031005017;1;No
13119041001002;1;No
13119051003006;1;No
13119051004009;1;No
13119051004020;1;No
13119051005012;1;No
13119051005014;1;No
13119051005017;1;No
13119051005024;1;No
13119051005029;1;No
13119051005031;1;No
13119051005033;1;No
13119051005038;1;No
13119051005039;1;No
13119051005048;1;No
13119051005050;1;No
13119051005057;1;No
13119051005501;1;No
13119051006010;1;No
13119051006013;1;No
13119051006014;1;No
13119051006017;1;No
13119051006038;1;No
13119051006045;1;No
13119051006054;1;No
13119051006056;1;No
13119051007002;1;No
13119051007003;1;No
13119051007007;1;No
13119051007009;1;No
13119051007014;1;No
13119051007018;1;No
13119051007020;1;No
13119051007022;1;No
13119051007023;1;No
13119051007033;1;No
13119051007041;1;No
13119051007046;1;No
13119051007048;1;No
13119051007050;1;No
13119051008002;1;No
13119051008018;1;No
13119051009001;1;No
13119051009004;1;No
13119051009007;1;No
13119051009015;1;No
13119061001004;1;No
13119061001005;1;No
13119061001019;1;No
13119061001020;1;No
13119061001022;1;No
13119061001032;1;No
13119061001036;1;No
13119061001038;1;No
13119061001042;1;No
13119061002003;1;No
13119061002004;1;No
13119061002007;1;No
13119061002011;1;No
13119061002029;1;No
13119061002032;1;No
13119061002033;1;No
13119061002038;1;No
13119061002052;1;No
13119061002054;1;No
13119061002055;1;No
13119071001007;1;No
13119071001009;1;No
13119071001011;1;No
13119071001016;1;No
13119071001017;1;No
13119071001018;1;No
13119071001020;1;No
13119071001025;1;No
13119071001027;1;No
13119071001031;1;No
13119071001033;1;No
13119071002001;1;No
13119071002002;1;No
13119071002003;1;No
13119071002007;1;No
13119071002009;1;No
13119071002011;1;No
13119071002021;1;No
13119071002022;1;No
13119071002024;1;No
13119071003006;1;No
13119071003007;1;No
13119071003009;1;No
13119071003010;1;No
13119071003019;1;No
13119071003023;1;No
13119071004021;1;No
13119071004023;1;No
13119071004025;1;No
13119071004500;1;No
13119071005001;1;No
13119071005002;1;No
13119071005003;1;No
13119071005005;1;No
13119071005020;1;No
13119071005026;1;No
13119071005032;1;No
13119071005041;1;No
13119071005045;1;No
13119071005047;1;No
13119071007003;1;No
13119071007004;1;No
13119071007005;1;No
13119071007010;1;No
13119071007015;1;No
13119071007017;1;No
13119071007018;1;No
13119071007021;1;No
13119071007025;1;No
13119071007027;1;No
13119071007029;1;No
13119071007030;1;No
13119071007031;1;No
13119071007032;1;No
13119071007037;1;No
13119071007038;1;No
13119071008004;1;No
13119071008005;1;No
13119071008006;1;No
13119071008010;1;No
13119071008016;1;No
13119071008020;1;No
13119071008021;1;No
13119071008023;1;No
13119071008901;1;No
13119071009003;1;No
13119071009005;1;No
13119071009027;1;No
13119071009502;1;No
13119071009503;1;No
13119071009509;1;No
13119071010015;1;No
13119071010016;1;No
13119071010022;1;No
13119071010024;1;No
13119071010027;1;No
13119071010028;1;No
13119071010036;1;No
13119071010037;1;No
13119071010038;1;No
13119071010044;1;No
13119071010045;1;No
13119071010046;1;No
13119071011003;1;No
13119071011005;1;No
13119071011007;1;No
13119071011010;1;No
13119071011011;1;No
13119071011014;1;No
13119071011019;1;No
13119071011023;1;No
13119071011033;1;No
13119071011034;1;No
13119071011035;1;No
13119071012003;1;No
13119071012005;1;No
13119071012007;1;No
13119071012015;1;No
13119071012018;1;No
13119071012021;1;No
13119071013002;1;No
13119071013003;1;No
13119071013014;1;No
13119071013018;1;No
13119071013019;1;No
13119071013021;1;No
13119071013022;1;No
13119071013026;1;No
13119071013029;1;No
13119071013034;1;No
13119071013039;1;No
13119071015024;1;No
13119072006020;1;No
13119081001001;1;No
13119081001002;1;No
13119081001007;1;No
13119081001018;1;No
13119081001021;1;No
13119081001025;1;No
13119081001029;1;No
13119081001035;1;No
13119081001044;1;No
13119081001045;1;No
13119081001046;1;No
13119081001048;1;No
13119081002007;1;No
13119081002008;1;No
13119081002010;1;No
13119081002012;1;No
13119081002017;1;No
13119081002021;1;No
13119081002029;1;No
13119081002030;1;No
13119081002031;1;No
13119081002032;1;No
13119081003007;1;No
13119081003008;1;No
13119081003022;1;No
13119081003023;1;No
13119081003026;1;No
13119081003033;1;No
13119081003041;1;No
13119081003044;1;No
13119081003055;1;No
13119081003059;1;No
13119081004005;1;No
13119081004013;1;No
13119081004030;1;No
13119081004032;1;No
13119081004040;1;No
13119081004042;1;No
13119091001008;1;No
13119091001011;1;No
13119091001015;1;No
13119091001016;1;No
13119091001019;1;No
13119091001023;1;No
13119091001501;1;No
13119091001502;1;No
13119091002001;1;No
13119091002003;1;No
13119091002008;1;No
13119091002013;1;No
13119091002016;1;No
13119091002020;1;No
13119091002024;1;No
13119091002025;1;No
13119091002029;1;No
13119091002031;1;No
13119091002036;1;No
13119091002037;1;No
13119101001008;1;No
13119101001018;1;No
13119101001023;1;No
13119101001025;1;No
13119101001032;1;No
13119101001035;1;No
13119101001036;1;No
13119101001040;1;No
13119101001043;1;No
13119101001501;1;No
13119101001901;1;No
13119101002002;1;No
13119101002008;1;No
13119101002009;1;No
13119101002010;1;No
13119101002011;1;No
13119111001003;1;No
13119111001005;1;No
13119111001007;1;No
13119111001010;1;No
13119111001012;1;No
13119111001019;1;No
13119111001021;1;No
13119111001023;1;No
13119111001028;1;No
13119111002003;1;No
13119111002010;1;No
13119111002029;1;No
13119111002035;1;No
13119111002043;1;No
13119111003001;1;No
13119111003006;1;No
13119111003007;1;No
13119111003009;1;No
13119111003013;1;No
13119111003015;1;No
13119111003018;1;No
13119111003020;1;No
13119121001008;1;No
13119121001009;1;No
13119121001011;1;No
13119121001020;1;No
13119121001026;1;No
13119121001028;1;No
13119121001041;1;No
13119121001044;1;No
13119121001047;1;No
13119121002006;1;No
13119121002007;1;No
13119121002010;1;No
13119121002013;1;No
13119121002021;1;No
13119121002030;1;No
13119121002035;1;No
13119121002501;1;No
13119121003003;1;No
13119121003005;1;No
13119121003019;1;No
13119121003020;1;No
13119121003039;1;No
13119121003040;1;No
13119121003042;1;No
13119121003044;1;No
13119121003046;1;No
13119141001020;1;No
13119141001041;1;No
13119141001044;1;No
13119141002002;1;No
13119141002014;1;No
13119141002019;1;No
13119141002020;1;No
13119141002022;1;No
13119141003004;1;No
13119141003008;1;No
13119141003009;1;No
13119141003012;1;No
13119141003013;1;No
13119141003020;1;No
13119141004001;1;No
13119141004002;1;No
13119141004004;1;No
13119141004008;1;No
13119141004010;1;No
13119141004011;1;No
13119141004012;1;No
13119141004015;1;No
13119141004018;1;No
13119141004022;1;No
13119141004029;1;No
13119141004033;1;No
13119141004035;1;No
13119141004039;1;No
13119141004040;1;No
13119141004041;1;No
13119141004043;1;No
13119141004047;1;No
13119141005002;1;No
13119141005003;1;No
13119141005007;1;No
13119141005010;1;No
13119141005011;1;No
13119141007003;1;No
13119141007005;1;No
13119141007006;1;No
13119141007021;1;No
13119141007024;1;No
13119141007025;1;No
13119141007026;1;No
13119141007031;1;No
13119141007032;1;No
13119141007035;1;No
13119141007042;1;No
13119141007043;1;No
13119141007044;1;No
13119141007047;1;No
13119141007049;1;No
13119141007054;1;No
13119141007055;1;No
13119141008001;1;No
13119141008002;1;No
13119141008006;1;No
13119141008009;1;No
13119141008013;1;No
13119141008017;1;No
13119141008021;1;No
13119141008026;1;No
13119141008028;1;No
13119141008031;1;No
13119141008032;1;No
13119141008033;1;No
13119141008035;1;No
13119141008036;1;No
13119141008039;1;No
13119141008050;1;No
13119141008051;1;No
13119141009001;1;No
13119141009009;1;No
13119141009011;1;No
13119141009013;1;No
13119141009015;1;No
13119141009021;1;No
13119141009024;1;No
13119141009029;1;No
13119141009034;1;No
13119141009037;1;No
13119141010001;1;No
13119141010005;1;No
13119141010009;1;No
13119141010017;1;No
13119141011001;1;No
13119141011005;1;No
13119141011009;1;No
13119141011015;1;No
13119141011021;1;No
13119141011026;1;No
13119141011028;1;No
13119141011034;1;No
13119141012001;1;No
13119141012009;1;No
13119141012013;1;No
13119151001005;1;No
13119151001007;1;No
13119151001012;1;No
13119161001003;1;No
13119161001012;1;No
13119161001015;1;No
13119161001016;1;No
13119161001028;1;No
13119161001039;1;No
13119161001041;1;No
13119161001043;1;No
13119161002004;1;No
13119161002008;1;No
13119161002012;1;No
13119161002016;1;No
13119161002019;1;No
13119161002026;1;No
13119161002035;1;No
13119161002040;1;No
13119161002041;1;No
13119161002049;1;No
13119161003001;1;No
13119161003003;1;No
13119161003006;1;No
13119161003008;1;No
13119161003014;1;No
13119161003015;1;No
13119161003017;1;No
13119161003018;1;No
13119161003019;1;No
13119161003022;1;No
13119161003028;1;No
13119161003029;1;No
13119161003031;1;No
13119161003033;1;No
13119161003034;1;No
13119161003042;1;No
13119161003043;1;No
13119161003052;1;No
13119161003053;1;No
13119161003055;1;No
13119161003056;1;No
13119161003060;1;No
13119171001008;1;No
13119171001011;1;No
13119171001013;1;No
13119171001014;1;No
13119171001015;1;No
13119171001018;1;No
13119171001025;1;No
13119171001027;1;No
13119171001028;1;No
13119171001029;1;No
13119171001030;1;No
13119171001038;1;No
13119171001039;1;No
13119171001047;1;No
13119171001048;1;No
13119171001057;1;No
13119171001062;1;No
13119171001064;1;No
13119171001066;1;No
13119171001069;1;No
13119171001070;1;No
13119171002002;1;No
13119171002005;1;No
13119171002010;1;No
13119171002013;1;No
13119171002019;1;No
13119171002021;1;No
13119171002022;1;No
13119171002026;1;No
13119171002901;1;No
13119171003003;1;No
13119171003008;1;No
13119171003009;1;No
13119171003011;1;No
13119171003014;1;No
13119171003015;1;No
13119171003016;1;No
13119171003021;1;No
13119171003027;1;No
13119171003032;1;No
13119171003033;1;No
13119171003035;1;No
13119171003038;1;No
13119171003046;1;No
13119171004010;1;No
13119171004011;1;No
13119171004013;1;No
13119171004015;1;No
13119171004016;1;No
13119171004018;1;No
13119171004021;1;No
13119171004024;1;No
13119171004026;1;No
13119171004029;1;No
13119171005003;1;No
13119171005010;1;No
13119171005024;1;No
13119171005026;1;No
13119171005028;1;No
13119171005031;1;No
13119171005033;1;No
13119171005034;1;No
13119171005041;1;No
13119171005043;1;No
13119171005049;1;No
13119171005051;1;No
13119181001001;1;No
13119181001002;1;No
13119181001008;1;No
13119181001501;1;No
13119181001502;1;No
13119181001503;1;No
13119181001504;1;No
13119181001507;1;No
13119181002006;1;No
13119181002009;1;No
13119181002017;1;No
13119181002018;1;No
13119181002026;1;No
13119181003003;1;No
13119181003014;1;No
13119181003022;1;No
13119181004001;1;No
13119181004003;1;No
13119181004009;1;No
13119181004012;1;No
13119181004014;1;No
13119181004017;1;No
13119181004021;1;No
13119181004023;1;No
13119181005009;1;No
13119181005015;1;No
13119181005018;1;No
13119181005023;1;No
13119181005027;1;No
13119181005031;1;No
13119181005051;1;No
13119181006006;1;No
13119181006007;1;No
13119181006008;1;No
13119181006012;1;No
13119181006017;1;No
13119181006022;1;No
13119181006025;1;No
13119181006029;1;No
13119181006031;1;No
13119181006032;1;No
13119181007002;1;No
13119181007009;1;No
13119181007015;1;No
13119181007018;1;No
